rag_id,id,date,reviewerTitle,ratingValue,ratingText,reviewReply,reviewReplyType,sentimentAnalysis,satisfactoryLevel,locationId,google_review_id,thirdPartyReviewSourcesId,url,full_review_json
REV_1901817_G_AbFvOqnI,1901817,2025-01-11 15:35:49.931000+00:00,Lucille md,5,Amazing chai latte !,"Lucille, your kind words made my day! I'm so glad you enjoyed our chai latte at FACTORY GIRL. We put a lot of love into every cup, and it's wonderful to hear it shows.",dailyJobEmotionAI,Positive,100,93,AbFvOqnIzpdL4rMMl_5NF8R4iLGSlJBcNpX-Ys6V0Ifb7VeZPm06Q3uZcDBKPSSmHSSOWt1jM7Ak0g,69,,"{""date"": ""2025-01-11 15:35:49.931000+00:00"", ""google_review_id"": ""AbFvOqnIzpdL4rMMl_5NF8R4iLGSlJBcNpX-Ys6V0Ifb7VeZPm06Q3uZcDBKPSSmHSSOWt1jM7Ak0g"", ""id"": 1901817, ""isDraft"": false, ""ratingText"": ""Amazing chai latte !"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Lucille, your kind words made my day! I'm so glad you enjoyed our chai latte at FACTORY GIRL. We put a lot of love into every cup, and it's wonderful to hear it shows."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Lucille md"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 100.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901794_G_AbFvOqnJ,1901794,2025-01-11 14:22:33.573000+00:00,Ibrahim,4,Nice food and atmosphere. But service can be better. We ordered coffee but not served.,"Ibrahim, I'm glad you enjoyed the food and atmosphere at FACTORY GIRL. I apologize for the missed coffee order and will work on improving our service to ensure a better experience next time.",dailyJobEmotionAI,Neutral,70,93,AbFvOqnJ_VF_hyQT3ctEZhPi3mDUroUG1XI7rHbk2YP4mLrbXZYoU1qqs2S-duYS9AQh1qOkHdebvQ,69,,"{""date"": ""2025-01-11 14:22:33.573000+00:00"", ""google_review_id"": ""AbFvOqnJ_VF_hyQT3ctEZhPi3mDUroUG1XI7rHbk2YP4mLrbXZYoU1qqs2S-duYS9AQh1qOkHdebvQ"", ""id"": 1901794, ""isDraft"": false, ""ratingText"": ""Nice food and atmosphere. But service can be better. We ordered coffee but not served."", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Ibrahim, I'm glad you enjoyed the food and atmosphere at FACTORY GIRL. I apologize for the missed coffee order and will work on improving our service to ensure a better experience next time."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Ibrahim"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Neutral"", ""satisfactoryLevel"": 70.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901749_G_AbFvOqn2,1901749,2025-01-11 13:27:19.011000+00:00,Melissa Goyette,5,"Excellent breakfast! Gluten free bread and pancakes were amazing. Such fresh juices and great service, thank you so much :)","Melissa, your kind words made my day! I'm delighted you enjoyed our gluten-free options and fresh juices at FACTORY GIRL. We strive to provide exceptional service, and I'm glad it showed during your visit.",dailyJobEmotionAI,Positive,95,93,AbFvOqn2WJBqNh7QJ-CpEG6N1i0SQrT2OH5YPM1l9RWIjIokd4B7kWH29A20fAdUbl0wX6zfIxVS,69,,"{""date"": ""2025-01-11 13:27:19.011000+00:00"", ""google_review_id"": ""AbFvOqn2WJBqNh7QJ-CpEG6N1i0SQrT2OH5YPM1l9RWIjIokd4B7kWH29A20fAdUbl0wX6zfIxVS"", ""id"": 1901749, ""isDraft"": false, ""ratingText"": ""Excellent breakfast! Gluten free bread and pancakes were amazing. Such fresh juices and great service, thank you so much :)"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Melissa, your kind words made my day! I'm delighted you enjoyed our gluten-free options and fresh juices at FACTORY GIRL. We strive to provide exceptional service, and I'm glad it showed during your visit."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Melissa Goyette"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901712_G_AbFvOqkY,1901712,2025-01-11 13:17:51.704000+00:00,Nadine Rasker,5,This place is a MUST if you are in the area. One of the best exotic foods I have tasted. Staff are all very friendly. Love love love,"Nadine, your glowing review made my day! I'm so glad you enjoyed our exotic dishes and friendly service at FACTORY GIRL. Hope to see you again soon for more culinary adventures.",dailyJobEmotionAI,Positive,95,93,AbFvOqkYpS4AZ0VH7GzKSzhCY-otVSkeTCqkclfvO60k2bkhzjkz3VD2P8GKi3mTrfzWYOPa_Ka8Gg,69,,"{""date"": ""2025-01-11 13:17:51.704000+00:00"", ""google_review_id"": ""AbFvOqkYpS4AZ0VH7GzKSzhCY-otVSkeTCqkclfvO60k2bkhzjkz3VD2P8GKi3mTrfzWYOPa_Ka8Gg"", ""id"": 1901712, ""isDraft"": false, ""ratingText"": ""This place is a MUST if you are in the area. One of the best exotic foods I have tasted. Staff are all very friendly. Love love love"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Nadine, your glowing review made my day! I'm so glad you enjoyed our exotic dishes and friendly service at FACTORY GIRL. Hope to see you again soon for more culinary adventures."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Nadine Rasker"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901713_G_AbFvOqk8,1901713,2025-01-11 13:14:31.786000+00:00,Jaanika Vainula,4,,Hi Jaanika! I'm so glad you enjoyed your time at FACTORY GIRL. I'd love to hear more about what made your experience special – feel free to drop us a line at helloamsterdam@factorygirl.net anytime!,dailyJobEmotionAI,,0,93,AbFvOqk8rf2mU5xqOZMSgIVNGQUEEssKX20zlY-MvAPaGlrMOG7FYoyxI481duwi-bQ8lg2fK2ic-w,69,,"{""date"": ""2025-01-11 13:14:31.786000+00:00"", ""google_review_id"": ""AbFvOqk8rf2mU5xqOZMSgIVNGQUEEssKX20zlY-MvAPaGlrMOG7FYoyxI481duwi-bQ8lg2fK2ic-w"", ""id"": 1901713, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Jaanika! I'm so glad you enjoyed your time at FACTORY GIRL. I'd love to hear more about what made your experience special \u2013 feel free to drop us a line at helloamsterdam@factorygirl.net anytime!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Jaanika Vainula"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901669_G_AbFvOqlG,1901669,2025-01-11 11:51:51.581000+00:00,amin talebi,5,"Just amazing!
We had The Butcher Shakshuka and One night stand :)","Amin, you've made my day! I'm so glad you enjoyed The Butcher Shakshuka and One night stand at FACTORY GIRL. Your amazing experience means the world to us, and I hope you'll visit us again soon in Amsterdam.",dailyJobEmotionAI,Positive,95,93,AbFvOqlGEMtK9KNnSX1NuBkd4BQZZg5wDGgowGNyFM_W3R2v4nt2f6S2iueXL88IineGKDDqvJlkrA,69,,"{""date"": ""2025-01-11 11:51:51.581000+00:00"", ""google_review_id"": ""AbFvOqlGEMtK9KNnSX1NuBkd4BQZZg5wDGgowGNyFM_W3R2v4nt2f6S2iueXL88IineGKDDqvJlkrA"", ""id"": 1901669, ""isDraft"": false, ""ratingText"": ""Just amazing!\nWe had The Butcher Shakshuka and One night stand :)"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Amin, you've made my day! I'm so glad you enjoyed The Butcher Shakshuka and One night stand at FACTORY GIRL. Your amazing experience means the world to us, and I hope you'll visit us again soon in Amsterdam."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""amin talebi"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901670_G_AbFvOqkg,1901670,2025-01-11 11:51:02.440000+00:00,Atakan Güven,5,The food tastes very good and the portions are really filling.,"Atakan, your glowing review made my day! I'm delighted you enjoyed the generous portions and tasty food at FACTORY GIRL. We'll keep up the good work and hope to see you again soon.",dailyJobEmotionAI,Positive,95,93,AbFvOqkgHokJvjwr-F67xzy1AgVnnnOtQupDX4ZFLKb-GbYg1AkykzD2UwWysV2AyFjbiS-YlUHyfg,69,,"{""date"": ""2025-01-11 11:51:02.440000+00:00"", ""google_review_id"": ""AbFvOqkgHokJvjwr-F67xzy1AgVnnnOtQupDX4ZFLKb-GbYg1AkykzD2UwWysV2AyFjbiS-YlUHyfg"", ""id"": 1901670, ""isDraft"": false, ""ratingText"": ""The food tastes very good and the portions are really filling."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Atakan, your glowing review made my day! I'm delighted you enjoyed the generous portions and tasty food at FACTORY GIRL. We'll keep up the good work and hope to see you again soon."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Atakan G\u00fcven"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901671_G_AbFvOqnm,1901671,2025-01-11 11:35:57.206000+00:00,Rodrigo Turra,5,"Amazing food with loads of vegan and vegetarian options. Super tasty and well served portions. Novella treated us so well, very attentive, cheerful and helped us make the best order. Catalán Potatoes were delicious.","Rodrigo, your glowing review made my day! I'm delighted you enjoyed our vegan and vegetarian options, and I'll be sure to pass along your kind words to Novella. Hope to see you again soon at FACTORY GIRL for more Catalán Potatoes!",dailyJobEmotionAI,Positive,95,93,AbFvOqnmTUPPZHK9TItjXl_c0j4HAdIxLl_Xrn1JpeA1WpDHz90JeT2CpvwgKWVR-BUPO9WprU58,69,,"{""date"": ""2025-01-11 11:35:57.206000+00:00"", ""google_review_id"": ""AbFvOqnmTUPPZHK9TItjXl_c0j4HAdIxLl_Xrn1JpeA1WpDHz90JeT2CpvwgKWVR-BUPO9WprU58"", ""id"": 1901671, ""isDraft"": false, ""ratingText"": ""Amazing food with loads of vegan and vegetarian options. Super tasty and well served portions. Novella treated us so well, very attentive, cheerful and helped us make the best order. Catal\u00e1n Potatoes were delicious."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Rodrigo, your glowing review made my day! I'm delighted you enjoyed our vegan and vegetarian options, and I'll be sure to pass along your kind words to Novella. Hope to see you again soon at FACTORY GIRL for more Catal\u00e1n Potatoes!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Rodrigo Turra"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1901672_G_AbFvOqkJ,1901672,2025-01-11 11:33:25.583000+00:00,Andrea Pisano,5,"NOVELLA FANTASTIC, SEXY, SWEET AND JUST AN AMAZING WOMAN! Best service I got on my bday 🥳❤️🥲❤️ thank you !!!","Andrea, I'm over the moon that you had such an incredible birthday experience with us at FACTORY GIRL! Your glowing words mean the world to me, and I'm so glad we could make your special day unforgettable.",dailyJobEmotionAI,Positive,95,93,AbFvOqkJz0_-sFf5P8LFwoltGSgYQKwrkpschDAnouoQq5LB_MDldx0mUH6wNkBOTWQ-4zitjy8b9Q,69,,"{""date"": ""2025-01-11 11:33:25.583000+00:00"", ""google_review_id"": ""AbFvOqkJz0_-sFf5P8LFwoltGSgYQKwrkpschDAnouoQq5LB_MDldx0mUH6wNkBOTWQ-4zitjy8b9Q"", ""id"": 1901672, ""isDraft"": false, ""ratingText"": ""NOVELLA FANTASTIC, SEXY, SWEET AND JUST AN AMAZING WOMAN! Best service I got on my bday \ud83e\udd73\u2764\ufe0f\ud83e\udd72\u2764\ufe0f thank you !!!"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Andrea, I'm over the moon that you had such an incredible birthday experience with us at FACTORY GIRL! Your glowing words mean the world to me, and I'm so glad we could make your special day unforgettable."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Andrea Pisano"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 95.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900609_G_AbFvOqnT,1900609,2025-01-10 14:10:07.984000+00:00,Lisa Marie Woitek,5,"Explored Amsterdam as tourists and have come across the restaurant.
Great service and even better food for all those who want to eat something healthy.","Lisa, I'm so glad you stumbled upon FACTORY GIRL during your Amsterdam adventure! I appreciate your kind words about our service and healthy food options - it means a lot to hear we made your tourist experience even better.",dailyJobEmotionAI,Positive,90,93,AbFvOqnTbjx3bsWUauumQNBr7cmvfwDRwOlYUw4RGBi2pajAOzuPHR0nO5b8aiYDlXNNpBSA4SHM1w,69,,"{""date"": ""2025-01-10 14:10:07.984000+00:00"", ""google_review_id"": ""AbFvOqnTbjx3bsWUauumQNBr7cmvfwDRwOlYUw4RGBi2pajAOzuPHR0nO5b8aiYDlXNNpBSA4SHM1w"", ""id"": 1900609, ""isDraft"": false, ""ratingText"": ""Explored Amsterdam as tourists and have come across the restaurant.\nGreat service and even better food for all those who want to eat something healthy."", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Lisa, I'm so glad you stumbled upon FACTORY GIRL during your Amsterdam adventure! I appreciate your kind words about our service and healthy food options - it means a lot to hear we made your tourist experience even better."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Lisa Marie Woitek"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900610_G_AbFvOqlz,1900610,2025-01-10 14:08:09.557000+00:00,Eloïse BOULANGER,5,,Hi Eloïse! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share!,dailyJobEmotionAI,,0,93,AbFvOqlzogztcNTtrroPpe02oNySw3qX9uymgUZdzeRFc2Pi0jDavrEScrVDpdDzj_iaPNVXbkKWRA,69,,"{""date"": ""2025-01-10 14:08:09.557000+00:00"", ""google_review_id"": ""AbFvOqlzogztcNTtrroPpe02oNySw3qX9uymgUZdzeRFc2Pi0jDavrEScrVDpdDzj_iaPNVXbkKWRA"", ""id"": 1900610, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Elo\u00efse! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special if you have a moment to share!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Elo\u00efse BOULANGER"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900611_G_AbFvOqlw,1900611,2025-01-10 13:37:54.962000+00:00,Katja Burakoff,5,I ate vegan schaksuka and it was the best I’ve ever had. I also loved the chilled atmosphere and friendly service <3,"Katja, your review made my day! I'm so glad you enjoyed our vegan shakshuka and the overall vibe at FACTORY GIRL. We hope to see you again soon for more delicious plant-based dishes and good vibes.",dailyJobEmotionAI,Positive,90,93,AbFvOqlwkR7i_hIDuPSdEe-Ic64eSiPkGAwcwjkIkYMz5k_ECQAMLmuAQlLYZyVNgSUo2Pfe_PeDGg,69,,"{""date"": ""2025-01-10 13:37:54.962000+00:00"", ""google_review_id"": ""AbFvOqlwkR7i_hIDuPSdEe-Ic64eSiPkGAwcwjkIkYMz5k_ECQAMLmuAQlLYZyVNgSUo2Pfe_PeDGg"", ""id"": 1900611, ""isDraft"": false, ""ratingText"": ""I ate vegan schaksuka and it was the best I\u2019ve ever had. I also loved the chilled atmosphere and friendly service <3"", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Katja, your review made my day! I'm so glad you enjoyed our vegan shakshuka and the overall vibe at FACTORY GIRL. We hope to see you again soon for more delicious plant-based dishes and good vibes."", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Katja Burakoff"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": ""Positive"", ""satisfactoryLevel"": 90.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900048_G_AbFvOqnd,1900048,2025-01-10 13:03:40.833000+00:00,Noah,4,,Hi Noah! I'm so glad you had a great time at FACTORY GIRL. I'd love to hear more about what made your experience special – feel free to drop us a line at helloamsterdam@factorygirl.net anytime!,dailyJobEmotionAI,,0,93,AbFvOqndg7HYJJSkQ5szCrnHC7CbxuJlopcaEp0mtGhZe0A2lNffqlfoqS6ni2A-bx0Ua_ez-7WtIA,69,,"{""date"": ""2025-01-10 13:03:40.833000+00:00"", ""google_review_id"": ""AbFvOqndg7HYJJSkQ5szCrnHC7CbxuJlopcaEp0mtGhZe0A2lNffqlfoqS6ni2A-bx0Ua_ez-7WtIA"", ""id"": 1900048, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 4.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Noah! I'm so glad you had a great time at FACTORY GIRL. I'd love to hear more about what made your experience special \u2013 feel free to drop us a line at helloamsterdam@factorygirl.net anytime!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Noah"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
REV_1900049_G_AbFvOqnu,1900049,2025-01-10 12:50:16.731000+00:00,Natalia De Vries,5,,Hi Natalia! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special – feel free to drop us a line at helloamsterdam@factorygirl.net anytime!,dailyJobEmotionAI,,0,93,AbFvOqnu_2HoXJt14AJZwgniY0sTsTkYAtaOPc4-JpzklQ24JUloef6lk_Trb5TKO54vP-KJNbEmjQ,69,,"{""date"": ""2025-01-10 12:50:16.731000+00:00"", ""google_review_id"": ""AbFvOqnu_2HoXJt14AJZwgniY0sTsTkYAtaOPc4-JpzklQ24JUloef6lk_Trb5TKO54vP-KJNbEmjQ"", ""id"": 1900049, ""isDraft"": false, ""ratingText"": """", ""ratingValue"": 5.0, ""replyByOpenAi"": true, ""reviewReply"": ""Hi Natalia! I'm over the moon that you had such a fantastic time at FACTORY GIRL. I'd love to hear more about what made your experience so special \u2013 feel free to drop us a line at helloamsterdam@factorygirl.net anytime!"", ""reviewReplyType"": ""dailyJobEmotionAI"", ""reviewerTitle"": ""Natalia De Vries"", ""url"": """", ""thirdPartyReviewSourcesId"": 69, ""locationId"": 93, ""processedByPastReplyJob"": false, ""replyFetchedByReviewAgent"": false, ""deleteReplyFailedByReviewAgent"": false, ""editReplyFailedByReviewAgent"": false, ""sentimentAnalysis"": null, ""satisfactoryLevel"": 0.0, ""reviewStatus"": NaN, ""reviewTags"": [], ""task_id"": NaN, ""location_id"": 93, ""location_enableReviewAgent"": true, ""task"": NaN, ""reviewStatus_deleteReplyFailed"": NaN, ""reviewStatus_editReplyFailed"": NaN, ""reviewStatus_requestStatus"": NaN, ""reviewStatus_saveReplyFailed"": NaN, ""reviewStatus_sessionError"": NaN}"
